kode,keterangan_bersih
72105,teliti kembang ilmu tani dokter hewan kelompok cakup aktivitas teliti kembang atur sistematik kait ilmu tani terna hutan ikan laut dokter hewan kelompok cakup teliti kembang bidang bioteknologi tani teliti kembang bidang ilmu tani ikan hutan teliti kembang bidang ilmu hewan susu terna perah teliti kembang bidang ilmu dokter hewan teliti kembang bidang pupuk teliti kembang bidang kembang tani lanjut kelompok cakup teliti kembang bidang lingkung teliti kembang ketenaganukliran kelompok cakup aktivitas teliti kembang atur sistematis kait guna teknologi nuklir
72109,teliti kembang eksperimental ilmu alam enjinering kelompok cakup aktivitas teliti kembang atur sistematik kait teknologi rekayasa enjinering klasifikasi urut asam deoksiribonukleat dna teliti umum proses biologis penelitan kembang bidang antariksa
72201,teliti kembang ilmu tahu sosial kelompok cakup aktivitas teliti kembang atur sistematis kait ilmu sosial liput teliti kembang ilmu ekonomi administrasi bisnis ilmu psikologi kognitif didik sosiologi antropologi hukum ilmu politik perintah dagang media komunikasi biasa adat istiadat kelompok cakup teliti kembang bidang ekonomi bisnis teliti kembang bidang didik teliti dasar bidang hukum teliti kembang bidang media komunikasi teliti kembang bidang ilmu politik teliti kembang bidang psikologi ilmu kognitif teliti kembang bidang geografi sosial ekonomi teliti kembang bidang sosiologi teliti kembang ilmu sosial antropologi kriminologi demografi studi bangun studi gender bijak administrasi kerja sosial
72202,teliti kembang humaniora kelompok cakup usaha teliti kembang atur sistematis kait linguistik bahasa sastra kembang agama kembang seni kembang psikologi kognitif kembang sejarah arkelogi cagar budaya kelompok cakup teliti kembang bidang seni seni sejarah seni seni tunjuk musik teliti kembang bidang sejarah arkeologi teliti kembang bidang bahasa sastra teliti kembang bidang filsafat etika agama
73100,aktivitas iklan kelompok cakup giat buat kampanye iklan tempat iklan cipta identitas merek kembang merek kelola kampanye kembang materi kreatif iklan terbit kala koran surat kabar radio televisi internet media digital media konten bidang olahraga bidang ancang struktur lokasi tampil aktivitas iklan sedia biro iklan wakil media kelompok cakup buat laksana kampanye iklan bidang olahraga bidang liput buat tempat iklan koran surat kabar terbit kala ratdio televisi internet media buat tempat iklan ruang papan reklame papan umum panel jenis poster gambar selebaran pamflet edar brosur frame iklan jendela tata dekorasi etalase iklan mobil bus wakil media jual ruang waktu media tempat iklan iklan udara aerial advertising distribusi kirim materi contoh iklan sedia ruang iklan papan reklame jenis buat stan struktur pamer lokasi iklan laksana kampanye pasar jasa iklan tarik tahan langgan bidang olahraga bidang liput promosi produk pasar jual point of sale iklan surat direct mail konsultasi pasar iklan kelompok cakup terbit materi iklan produksi pesan komersial radio televisi film aktivitas humas teliti pasar fotografi iklan selenggara konvensi pamer dagang jasa surat surat konsultansi pasar buat tempat iklan jasa iklan dana aktivitas utama bisnis sedia gratis aktivitas utama
73201,teliti pasar kelompok cakup studi teliti pasar sadar evaluasi guna barang jasa kembang tetap harga produk guna media ingat dampak iklan kelompok cakup teliti ilmiah pasar teliti dapat pedoman metodologi kualitatif kuantitatif prosedur survei reaktif non reaktif kumpul data teliti wawancara observasi pengukutan hitung tatap muka via pos telepon
73202,jajak dapat opini publik kelompok cakup studi teliti dapat masyarakat kualitas hidup gaya hidup serta sosial serta politik pilih partai perilaku pilih
73300,aktivitas humas kelompok cakup beri nasihat bimbing bantu operasional aktivitas lobi usaha organisasi kait hubung masyarakat komunikasi kelompok cakup aktivitas lobi aktivitas wakil jual tuju promosi kelompok cakup aktivitas konsultansi lobi biro agens iklan jasa wakil media teliti pempasaran jajak dapat opini publik desain konsultansi kait komunikasi visual aktivitas konsultasi didik
74111,aktivitas desain alat transportasi mesin kelompok cakup giat aktivitas desain industri hasil produk alat dukung produksi komponen buat alat transportasi mesin kelompok cakup desain produk sepeda kendara tarik binatang desain produk kereta tangan kereta dorong kereta bayi kursi roda tandu desain produk kendara rel desain produk angkat kursi ski desain produk elevator alat angkat desain produk kendara motor kapal pesawat terbang pesawat angkasa desain produk ban rantai antislip komponen aksesori kendara desain produk mesin pompa kompresor desain produk mesin tani konstruksi mesin tekstil aktivitas desain giat perangkat lunak
74112,aktivitas desain alat rumah tangga furnitur kelompok cakup giat aktivitas desain industri hasil produk industri alat rumah tangga furnitur kelompok cakup desain produk pecah belah alat makan masak saji mennyimpan makan desain produk lengkap api desain produk alat tidur meja kursi desain produk perabot alat alat simpan desain produk cermin bingkai desain produk gantung pakai desain produk gorden tirai desain produk ornamen dinding meja vas pot desain produk medali sabuk desain produk bendera dekorasi festival desain produk bunga buah tanam buat aktivitas desain giat perangkat lunak
74113,aktivitas desain tekstil mode fesyen garmen kelompok cakup giat aktivitas desain industri hasil produk tekstil fesyen garmen aktivitas desain giat perangkat lunak kelompok cakup desain produk kain tenun desain produk crocheted desain produk pakai pakai desain produk tutup kepala desain produk alas kaki kaus kaki stoking tali sepatu desain produk tas koper peti desain produk dasi selendang syal saputangan desain produk sarung tangan payung tongkat kipas desain produk pita ikat rambut aksesori pakai hias desain produk hias
74114,aktivitas desain industri strategis tahan kelompok cakup giat kreasi aktivitas desain industri hasil produk strategis tahan kelompok cakup desain produk tahan negara desain produk militer desain produk senjata desain produk aman polisi desain produk tanggap darurat bencana aktivitas desain giat perangkat lunak
74115,aktivitas desain alat komunikasi elektronika kelompok cakup giat aktivitas desain industri hasil produk alat komunikasi elektronika kelompok cakup desain produk teknologi informasi alat komunikasi kendali desain produk rekam suara gambar desain produk simpan data desain produk bangkit daya gerak motor desain produk simpan daya kuat daya desain produk distribusi kontrol listrik desain produk mesin dingin mesin cuci mesin ering bersih aktivitas desain giat perangkat lunak
74116,aktivitas desain alat olahraga main kelompok cakup giat usaha kreasi aktivitas desain industri hasil produk alat olahraga main kelompok cakup desain produk main hibur desain produk alat olahraga desain produk tenda alat ruang outdoor aktivitas desain giat perangkat lunak
74117,aktivitas desain produk sehat kosmetik lengkap laboratorium kelompok cakup giat ancang kembang desain produk sehat kosmestik lengkap laboratorium kelompok cakup desain produk alat bahan medis laboratorium rumah sakit desain alat sehat desain produk prostetik desain produk obat obat kosmetik desain kemas wadah kosmetik desain produk lengkap salon cantik toilet desain produk rambut palsu jenis aktivitas desain giat perangkat lunak
74118,aktivitas desain emas kelompok cakup giat aktivitas desain industri hasil produk emas kelompok cakup desain produk botol tabung kontainer sampah rongsok desain produk kaleng drum tong simpan kotak desain produk tutup keranjang peti kayu palet kantong kapsul aktivitas desain giat perangkat lunak
74119,aktivitas desain industri kelompok cakup giat aktivitas desain industri hasil produk industri cakup kelompok desain alat tunjuk waktu alat ukur alat kantor desain produk sikat desain alat perangkat keras desain alat fotografi sinematografi optikal desain alat musik desain alat tulis kantor desain alat sales iklan desain alat buru pancing desain produk distribusi fluida ventilasi alat dingin ruang alat panas desain produk bahan bakar padat desain produk cahaya desain elemen konstruksi desain alat madam bakar desain produk awat binatang desain produk makan desain produk tembakau rokok desain produk kriya aktivitas desain giat perangkat lunak
74191,aktivitas desain interior kelompok cakup giat sedia jasa konsultasi desain interior desain ruang rencana rancang ruang interior bangun gedung dasar giat manusia fungsi ruang hasil suasana atmosfer timbang unsur unsur aman sehat selamat nyaman tunjang derita disabilitas estetika bidang desain interior jasa rencana giat cakup jasa survei jasa studi layak jasa drafting jasa desain artist impression jasa supervisi awas interior bangun gedung jasa estimasi harga qs jasa manajemen proyek konstruksi rencana desain interior desain interior bangun gedung bangun sipil kelompok cakup aktivitas arsitektural
74192,aktivitas desain grafis komunikasi visual kelompok cakup giat sedia jasa desain komunikasi visual desain grafis manual digital statis gerak dinamis gerak interaktif media cetak layar gawai tv komputer layar led jenis luring daring virtual hubung buat materi fungsi identifikasi informasi persuasi implementasi identitas jenama brand logo desain iklan infografik stasioner buat desain komunikasi poster brosur buku material cetak profil situs web aplikasi media sosial materi lapor presentasi desain material promosi desain kemas packaging desain muka kemas desain grafis lingkung papan pamer acara displai produk papan promosi billboard tunjuk arah wayfinding sistem tanda signage tanda bangun retail kelompok cakup giat ancang identitas visual jenama brand riset susun strategi jenama ancang visual logo identitas susun pandu standar guna identitas visual logo jenama sedia jasa buat tulis huruf lettering ancang huruf typeface buat ilustrasi kelompok cakup aktivitas desain grafis bas komputer animasi aktivitas cipta karya seni digital nondigital
74193,aktivitas desain film video program televisi animasi komik kelompok cakup giat rencana konten kreatif film video program televisi animasi komik desain cerita desain tokoh pilih peran desain artistik visual desain teknis produksi butuh tunjang lai giat cakup buat komik rencana buat animasi komputer
74194,aktivitas desain konten gim kelompok cakup giat rencana konten kreatif gim desain logika mekanik main desain cerita desain artistik desain visual karakter desain antarmuka guna user interface desain level desain teknis kait teknologi buat dokumen desain riset kembang aktivitas tunjang kelompok cakup aktivitas produksi alat main kembang video gim
74199,aktivitas desain lai ytdl kelompok cakup aktivitas rencana desain klasifikasi tempat
74201,aktivitas fotografi udara kelompok cakup aktivitas fotografi udara liput potret pesawat udara pesawat awak kelompok cakup angkut udara pandang
74209,aktivitas fotografi kelompok cakup giat fotografi potret orang penting bisnis fotografi paspor sekolah nikah fotografi tuju komersial publikasi mode real estat pariwisata fotografi air rekam video acara nikah rapat pemrosesan cetak hasil potret liput cuci cetak besar negatif film cinefilm ambil klien laboratorium cuci film cetak foto photo shop cuci foto jam toko kamera mounting slide ganda restoring ubah tranparasi hubung fotografi giat jurnalis foto buat mikrofilm dokumen pindai objek olah ubah foto format digital unggah cloud kelompok cakup produksi film bioskop video distribusi
74300,aktivitas terjemah interpreter kelompok cakup aktivitas terjemah penjurubahasaan bahasa bahasa isyarat lisan tulis aktivitas terjemah bahasa source language bahasa tuju target language dalam parameter tara istilah bahasa sense of language budaya culture subgolongan cakup kembang alat terjemah latih mesin terjemah terbit perangkat lunak terjemah aktivitas ajar bahasa
74910,aktivitas broker layan pasar paten kelompok cakup aktivitas broker layan pasar paten atur beli jual hak paten kelompok cakup jasa kelola manajemen hak cipta dapat hasil dari jasa kelola manajemen hak kaya industri hak paten lisensi merk dagang waralaba jenis aktivitas lembaga organisasi kelola manajemen hak kolektif subgolongan cakup sewa kaya intelektual produk jenis jual beli paten hak kaya intelektual jenis nama
74991,jasa meteorologi prakira cuaca kelompok cakup sedia jasa analisis meteorologi atmosfer prediksi proses kondisi cuaca liput aktivitas prakira cuaca aktivitas jasa modifikasi cuaca pesawat terbang pesawat udara awak puta sistem pesawat udara awak spukta balon udara wahana terbang aktivitas jasa modifikasi cuaca generator wahana modifikasi cuaca darat kelompok cakup teliti kembang bidang meteorologi
74999,aktivitas profesional ilmiah teknis ytdl kelompok cakup layan klien komersil kelompok liput kegiatankegiatan terampil profesional ilmiah terampil teknis cakup bisnis rutin lanjut durasi pendek kelompok cakup aktivitas broker bisnis atur beli jual bisnis skala tengah praktik profesional broker real estat nilai real estat asuransi barang antik hias dll audit tagih informasi tarif angkut konsultasi aman konsultasi bidang selamat layan konsultansi agronomi layan konsultansi lingkung layan nasihat hemat daya konsultansi teknis layan konsultan konsultan arsitektur teknik manajemen aktivitas ekonom konstruksi kelompok cakup aktivitas agen agens nama individu libat libat film gambar gerak buat teater atraksi hibur olahraga tempat buku main karya seni fotografi dll terbit produser dll layan ekonom proyek konstruksi konstruksi ekonom aktivitas dewan awas aktivitas susun kembang standar teknis acu uji analisis teknis kelompok cakup aktivitas agen komisi broker komoditas dagang grosir ain dagang nama milik barang antara waktu aktivitas layan antara dagang ecer aktivitas brokter real estat aktivitas buku aktivitas manajemen konsultasi aktivitas konsultan arsitektur teknik aktivitas surveyor kuantitas desain industri mesin golong uji kontrol hewan hubung produksi makan aktivitas layan promosi jual tampil iklan desain iklan buat stan struktur pajang aktivitas konvensi pamer dagang aktivitas juru lelang independen administrasi program loyalitas bimbing kredit konsumen utang aktivitas teknik lingkung aktivitas broker paten manajemen hak kaya industri paten lisensi merek dagang waralaba manajemen hak kaya intelektual hak cipta dapat konsultansi dokter medis
75001,aktivitas personel sehat hewan mandiri kelompok cakup giat layan jasa medik veteriner awas awat periksa obat diagnosis konsultasi sehat hewan hewan ternak hewan piara hewan akuatik satwa liar praktik pribadi orang mandiri dokter hewan paramedik asisten teknik reproduksi selia dokter hewan ahli kiropraktik hewan ahli gizi hewan hewan kuda akuatik satwa liar kelompok cakup giat ambulatori hewan
75002,aktivitas kelola sarana sehat hewan kelompok cakup giat jasa medik veteriner awat periksa obat diagnosis konsultasi sehat hewan hewan ternak hewan piara hewan akuatik satwa liar kelola manajeman bisnis klinik hewan rumah sakir hewan pusat sehat hewan ambulatori hewan laboratorium hewan selter hewan serta layan sehat hewan aktivitas kelola sehat hewan kelompok cakup aktivitas sehat hewan cakup kelompok unit tranfusi darah hewan bank darah hewan bank bank sperma hewan sayang bank transplantasi organ bank sel jaring optikal hewan aktivitas ambulans hewan layan tunjang sehat hewan
77100,sewa sewa usaha kendara motor kelompok cakup giat sewa sewa usaha hak opsi operational leasing jenis kendara motor alat transportasi darat mobil tumpang sopir truk karavan motor trailer kereta gandeng kendara rekreasi kelompok cakup giat sewa sewa usaha operasional mobil pribadi sopir sepeda motor kelompok cakup sewa sewa usaha hak opsi alat transportasi darat operator sewa sepeda sewa perahu motor
77210,sewa sewa usaha alat rekreasi olahraga kelompok cakup giat sewa sewa usaha hak opsi operational leasing alat rekreasi olahraga perahu rekreasi perahu kano perahu layar kapal pesiar yacht operator sepeda sepeda listrik kursi payung pantai alat olahraga alat ski kelompok cakup sewa perahu rekreasi perahu layar kru sewa kaset diska video sewa barang pribadi rumah tangga sewa sewa usaha alat transportasi air tumpang barang perahu kapal hovercraft operator sewa alat hobi senang integrasi fasilitas rekreasi
77291,sewa alat lengkap acara kelompok cakup giat sewa sewa usaha hak opsi jenis barang perlu selenggara acara tenda kursi tamu kursi pelamin dekorasi kostum alat makan saji
77292,sewa alat musik kelompok cakup giat sewa sewa usaha hak opsi operational leasing alat musik gitar drum organ gamelan
77293,sewa barang hasil cetak terbit kelompok cakup giat sewa sewa usaha hak opsi operational leasing barang hasil cetak terbit buku majalah komik gim video kaset diska video rekam
77294,sewa bunga tanam hias kelompok cakup giat sewa sewa usaha hak opsi operational leasing jenis bunga tanam hias tanam hias dekorasi acara tanam hias ruang kantor
77299,sewa barang pribadi barang rumah tangga ytdl kelompok cakup giat sewa sewa usaha hak opsi operational leasing jenis barang pribadi barang perlu rumah tangga alat rekreasi olahraga klasifikasi kelompok tekstil pakai alas kaki tirai sepatu hias furnitur rumah tangga tembikar perabot kaca alat dapur alat listrik kelompok cakup giat sewa ikan hias akuarium lengkap jasa awat bersih
77311,sewa sewa usaha alat transportasi darat kendara motor kelompok cakup giat sewa sewa usaha hak opsi operational leasing operator jenis alat transportasi darat kendara motor kendara jalur rel kereta api kereta listrik kereta monorel kelompok cakup sewa karavan motor kelompok cakup sewa alat transportasi darat kendara motor mobil tumpang sopir truk trailer kereta gandeng kendara rekreasi sepeda motor operator sewa alat transportasi darat operator
77312,sewa sewa usaha alat transportasi air kelompok cakup giat sewa sewa usaha hak opsi operational leasing alat transportasi air operator kapal perahu komersial sewa alat transportasi air operator cakup golong pokok kelompok suai sewa perahu olahraga rekreasi perahu rekreasi perahu kano perahu layar kapal pesiar yacht cakup kelompok
77313,sewa sewa usaha alat transportasi udara kelompok cakup giat sewa sewa usaha hak opsi operational leasing alat transportasi udara operator pesawat terbang balon udara helikopter sewa alat transportasi udara operator cakup golong pokok kelompok suai
77391,sewa sewa usaha mesin alat industri kelompok cakup giat sewa sewa usaha hak opsi operational leasing mesin alat industri operator umum barang modal usaha mesin tekstil mesin olah kerja logam kayu mesin cetak mesin las listrik perkakas mesin
77392,sewa sewa usaha mesin alat tani kelompok cakup giat sewa sewa usaha hak opsi operational leasing mesin alat tani hutan operator lengkap mesin alat hasil subgolongan contoh traktor tani sewa mesin alat tani hutan operator lengkap masuk subgolongan
77393,sewa sewa usaha mesin alat konstruksi teknik sipil kelompok cakup giat sewa sewa usaha hak opsi operational leasing mesin alat konstruksi teknik sipil lengkap operator lori derek crane lorries tangga panggung scaffold work platform pasang pancang jenis sewa mesin alat konstruksi teknik sipil lengkap operator masuk kelompok
77394,sewa sewa usaha mesin alat kantor kelompok cakup giat sewa sewa usaha hak opsi operational leasing jenis mesin alat kantor operator mesin tik mesin akuntansi mesin alat hitung mesin kasir cash register kalkulator elektronik mesin olah data mesin fotokopi furnitur kantor sewa komputer lengkap operator
77395,sewa sewa mesin alat tambang gali kelompok cakup giat sewa sewa usaha hak opsi operational leasing mesin alat tambang gali operator umum barang modal usaha mesin bangkit listrik mesin gerak uap turbin alat tambang minyak alat radio komunikasi profesional
77396,sewa sewa usaha mesin alat komunikasi multimedia kelompok cakup giat sewa sewa usaha hak opsi operational leasing mesin alat radio televisi alat komunikasi profesional radio panggil walkie talkie mesin alat multimedia produksi konten kreasi cakup alat rekam gambar suara kamera kamera awas cctv mikrofon media rekam cahaya alat pemrosesan media digital render farm motion capture pindai dimensi
77397,sewa sewa usaha mesin alat radiasi kelompok cakup giat sewa sewa usaha hak opsi operational leasing mesin alat radiasiyang proses industri konstruksi sewa alat pindai bagasi sumber radiasi ion
77399,sewa sewa usaha mesin alat barang wujud ytdl kelompok cakup giat sewa sewa usaha hak opsi operational leasing mesin alat barang wujud klasifikasi kelompok subgolongan kontainer tinggal kantor palet alat angkat kontainer jenis sewa hewan ternak kuda pacu
77400,sewa usaha kaya intelektual produk jenis karya hak cipta kelompok cakup giat boleh produk kaya intelektual produk jenis bayar royalti balas jasa lisensi milik produk pegang aset guna aset bentuk izin reproduksi proses produksi operasi bisnis sistem waralaba milik aset kelompok cakup sewa usaha hak opsi operational leasing produk kaya intelektual karya hak cipta buku perangkat lunak terima royalti balas jasa lisensi guna produk entitas paten merek dagang tanda layan service marks nama dagang hak eksplorasi barang tambang mineral janji waralaba franchise domain internet hak main papan board games rancang kembang kelompok cakup terima royalti biaya lisensi hasil teliti ilmiah kelompok cakup terima dapat hak terbit buku perangkat lunak film musik golong pokok produksi reproduksi distribusi karya hak cipta buku perangkat lunak film golong pokok alir streaming konten perangkat lunak buku terbit konten golong pokok alir buku audio kait terbit sewa real estat sewa barang wujud aset
77510,aktivitas jasa intermediasi sewa sewa usaha mobil kelompok cakup aktivitas jasa intermediasi sewa sewa usaha mobil motorhome trailer temu klien sedia layan biaya komisi intermediator sedia layan sewa sewa usaha barang antara aktivitas intermediasi platform digital nondigital tatap muka pintu pintu telepon surat dll biaya komisi terima klien sedia layan sewa sewa usaha dapat aktivitas intermediasi cakup sumber dapat dapat iklan kelompok cakup layan reservasi sewa mobil kelompok cakup sewa sewa usaha kendara truk kemudi motorhome trailer jasa intermediasi transportasi tumpang
77520,aktivitas jasa intermediasi sewa sewa usaha barang wujud aset wujud nonfinansial kelompok cakup jasa intermediasi sewa sewa usaha barang wujud aset wujud nonfinansial temu klien sedia layan biaya komisi intermediator sedia layan sewa sewa usaha barang antara aktivitas intermediasi platform digital nondigital tatap muka pintu pintu telepon surat dll komisi terima klien sedia layan sewa dapat giat intermediasi cakup sumber dapat dapat iklan kelompok cakup sedia intermediasi rumah tangga tawar barang sewa rumah tangga sewa barang potong rumput tangga sepeda kelompok cakup unit milik milik barang wujud aset uang nonfinansial wujud sewa sewa sewa usaha barang perlu pribadi barang barang rumah tangga alat barang barang wujud
78101,aktivitas tempat tenaga usaha negeri kelompok cakup giat daftar seleksi tempat tenaga giat bidang usaha negeri kelompok tenaga tempat status pegawai usaha tempat tenaga kelompok cakup sedia tenaga eksekutif kelompok cakup sedia tenaga giat rumah tangga beri negeri tempat asisten rumah tangga sopir pribadi
78102,aktivitas tempat tenaga negeri kelompok cakup giat sampai informasi cari personel daftar seleksi tempat lindung kerja migran indonesia beri negeri bidang usaha kelompok tenaga tempat status pegawai usaha tempat tenaga kelompok cakup sedia tenaga eksekutif negeri
78103,aktivitas tempat tenaga rumah tangga beri negeri kelompok cakup giat daftar seleksi tempat lindung tenaga giat rumah tangga beri negeri tempat asisten rumah tangga asuh balita awat nonmedis lansia sopir pribadi jenis posisi rumah tangga kelompok tenaga tempat status pegawai usaha tempat tenaga kelompok cakup giat tempat awat bayi asuh anak tenaga kerja status pegawai usaha tempat tenaga
78104,aktivitas tempat awak kapal kelompok cakup giat daftar seleksi tempat lindung tenaga awak kapal kapal niaga kapal ikan negeri
78105,aktivitas sedia informasi lowong kelompok cakup giat catat sampai informasi lowong cari informasi data kompetensi cari beri aktivitas daring job portal
78109,aktivitas tempat tenaga kelompok cakup giat catat lowong kerja rujuk tempat tenaga kerja tenaga tempat status pegawai usaha tempat tenaga kelompok kelompok giat agens casting pilih main teater jenis giat cari bakat
78200,aktivitas sedia tenaga sedia sumber daya manusia kelompok cakup giat sedia kerja usaha klien periode waktu ganti tambah tenaga klien janji agen ketenagakerjaan sedia sumber daya manusia beri kerja individu kerja klien tanggung awas personel giat klasifikasi sedia awas kerja tempat beri unit klasifikasi kelompok wakil beri resmi karyawan kait gaji pajak fiskal sumber daya manusia tanggung awas karyawan unit klasifikasi kelompok tugas manajemen sumber daya manusia personel kait tentu kelompok cakup giat jasa manajemen sumber daya manusia beri giat khusus selenggara sumber daya manusia tugas manajemen personel giat saji riwayat kerja hubung upah pajak uang sumber daya sedia jasa kerja buruh kelompok cakup giat tempat awat bayi baby sitter asuh anak kerja sedia tenaga awat bayi baby sitter asuh anak kerja majikan subgolongan kelompok cakup giat layan tagih
79110,aktivitas agen jalan kelompok cakup giat antara jual paket jalan wisata tuju tur jalan ibadah daring luring kemas biro jalan partai ecer masyarakat umum klien komersial kelompok cakup giat antara jual paket ibadah umrah haji daring luring kemas biro jalan ibadah umrah haji giat antara jual paket jalan wisata olahraga cakup bentuk jalan alam libat giat fisik kompetisi hibur bas olahraga jalan acara olahraga wisata olahraga tualang jalan atlet tim olahraga tanding giat intermediasi selesai kontrak sedia jasa wisata biro jalan jasa intermediasi paket jalan destinasi kelompok cakup jasa intermediasi transportasi tumpang jasa intermediasi akomodasi jual kotak jalan bentuk distribusi jasa kait jalan jasa tangguh hotel restoran awat giat rekreasi dll giat tindak faktual hukum kait selesai kontrak sedia jasa wisata minta langgan golong pokok
79121,aktivitas biro jalan wisata kelompok cakup aktivitas biro jalan rencana susun paket jalan wisata wisata alam wisata olahraga cakup bentuk jalan alam libat giat fisik kompetisi hibur bas olahraga selenggara jual paket wisata salur agen jalan jual wisatawan konsumen sedia layan pramuwisata hubung paket wisata jual daring luring sedia layan angkut wisata mesan akomodasi makan konvensi tiket kunjung seni budaya daya tarik wisata urus dokumen jalan paspor visa dokumen sama
79122,aktivitas biro jalan ibadah umrah haji kelompok cakup aktivitas biro jalan rencana susun paket jalan ibadah umrah haji salur agen jalan jual konsumen giat cakup sedia layan hubung paket ibadah umrah haji jual daring luring sedia layan angkut akomodasi makan urus dokumen jalan paspor visa dokumen sama
79129,aktivitas biro jalan kelompok cakup giat biro jalan cakup kelompok daring luring cakup sedia layan angkut akomodasi makan konvensi urus dokumen jalan paspor visa dokumen sama contoh aktivitas kelompok rencana emas komponen jalan bisnis jalan atlet tim olahraga tanding acara taraf internasional
79901,jasa informasi pariwisata kelompok cakup giat sedia informasi objek sarana pariwisata jasa pariwisata transportasi informasi wisatawan sebar informasi usaha pariwisata informasi wisatawan media cetak elektronik media komunikasi informasi layan mesan akomodasi makan terbang angkut darat angkut laut
79902,jasa informasi daya tarik wisata kelompok cakup giat sedia informasi daya tarik wisata alam buat budaya sedia data berita fitur foto video lapor aktivitas kunjung pengaruh influencer dengung buzzer endorser hasil teliti daya tarik wisata kelompok cakup giat sebar informasi daya tarik wisata media cetak elektronik media komunikasi daring luring
79903,jasa pramuwisata kelompok cakup giat jasa pramuwisata kenal pandu wisata tour guide giat usaha cakup jasa damping bimbing interpretasi budaya alam bantu wisatawan giat koordinasi tenaga pramuwisata lepas penuh butuh wisatawan orang butuh biro jalan wisata
79909,aktivitas kait jalan ytdl kelompok cakup giat jasa jalan wisata kelompok
80110,aktivitas investigasi aman swasta kelompok cakup layan investigasi bidang swasta komersial asuransi hukum layan jaga patroli aman layan dukung layan kumpul simpan uang tunai layan hancur musnah data aman layan mobil lapis baja kelompok cakup aktivitas layan jaga aman toko pusat trauma periksa barang bawa tumpang bandara stasiun kereta api aktivitas personel aman acara konser pekan raya pamer kelompok cakup analisis risiko saran konsultasi aman layan selamat pramutamu resepsionis jaga pintu aman latih aman siber aktivitas awas jarak aktivitas tertib selamat publik
80190,aktivitas aman ytdl kelompok cakup sedia layan layan sistem aman pusat layan aman pusat terima alarm alarm receiving centre arc layan sistem pantau jarak awas video pasang baik pelihara sistem aman elektronik giat sedia hubung layan pantau pantau jarak kelompok cakup giat konsultan aman giat pusat panggil layan darurat pusat terima alarm arc pantau pantau jarak sistem aman elektronik alarm antipencurian sistem awas video alarm bakar pantau pantau jarak perangkat kunci mekanis elektronik brankas lemari besi pasang pelihara sistem aman elektronik alarm antipencurian sistem awas video alarm bakar sedia hubung layan pantau pantau jarak pasang baik modifikasi adaptasi perangkat kunci mekanis elektronik sistem aman elektronik brankas lemari besi sedia hubung layan pantau pantau jarak kelompok cakup pasang sistem aman curi sistem awas alarm bakar layan pantau pantau jarak jual ecer sistem alarm aman elektrik perangkat kunci mekanis elektronik brankas danruang simpan aman layan pantau pasang pelihara giat tertib selamat publik polisi sedia layan duplikasi kunci giat konsultasi aman siber
81100,aktivitas sedia gabung jasa tunjang fasilitas kelompok cakup sedia gabung jasa tunjang fasilitas klien bersih interior umum pelihara buang sampah pramupintu layan awas kirim surat resepsionis penatu jasa hubung tunjang operasional fasilitas klien aktivitas sedia jasa tenaga operasional telibat tanggung usaha giat utama klien kelompok cakup sedia jasa tunjang jasa bersih umum subgolongan sesuai jasa sedia sedia manajemen tenaga operasional jalan giat usaha klien hotel restoran tambang rumah sakit subgolongan sesuai giat cakup sedia manajemen operasional sistem komputer klien fasilitas olah data kelola real estat kelola properti real estat huni milik giat layan jaga aman operasi fasilitas lembaga masyarakat penjara dasar balas jasa kontrak
81210,aktivitas bersih umum bangun kelompok cakup giat bersih umum jenis bangun kantor rumah apartemen pabrik toko toko lembaga giat bersih umum bisnis profesional bangun tinggal mukim multiunit giat bersih umum cakup bersih interior ruang cakup bersih area eksterior ruang hubung bersih jendela koridor bangun kelompok cakup giat bersih bersih jendela cerobong asap api tungku kompor tungku bakar buang gas uap
81290,aktivitas bersih kelompok cakup bersih eksterior jenis bangun kantor pabrik toko lembaga bisnis profesional bangun tinggal mukim multiunit giat bersih bangun bersih jendela cerobong asap tungku api kompor tungku bakar bakar sampah ketel alat rebus pipa salur ventilasi buang gas uap jasa bersih pelihara kolam renang bersih mesin industri cuci botol bersih kereta bus pesawat terbang bersih kapal truk tanker kendali vektor binatang bawa sakit hama mukim bersih jalan bersih salju es giat bersih bangun industri bersih bangun pascakonstruksi bersih uap sembur pasir sand blasting giat eksterior bangun kelompok cakup kendali hama tani bersih salur buang limbah air cuci mobil bersih kendara
82100,aktivitas administrasi kantor tunjang kantor kelompok cakup kelompok cakup sedia kombinasi layan administrasi kantor hari resepsionis rencana uang tagih catat personalia layan surat dasar balas jasa kontrak kelompok cakup siap dokumen sunting periksa keti olah prapengarsipan layan dukung sekretariat transkripsi dokumen tulis surat resume sedia sewa kotak surat layan pos kirim surat prapenyortiran alamat duplikasi buat cetak biru operasi mesin fotokopi swalayan digitalisasi berkas pemrosesan data format buku elektronik kelompok cakup cetak dokumen cetak ofset cetak cepat cetak digital fotokopi dll jasa pracetak simpan berkas kertas jasa kurir pemrosesan data digitalisasi berkas kait pemrosesan data simpan berkas data sewa kantor lengkap kantor lengkap lengkap aktivitas pusat layan ssc aktivitas strategis manajerial aktivitas pusat kembang organisasi iklan surat kampanye sewa kontainer kantor layan stenografi publik layan stenotipe lapor adil arsip jenis dokumen bentuk kertas elektronik
