kode,keterangan_bersih
2409,jasa tunjang hutan lain kelompok cakup giat jasa hutan inventarisasi hutan jasa konsultasi manajemen hutan evaluasi kayu cegah bakar hutan kendali hama hutan sewa lengkap alat hutan serta operator giat jasa panen kayu angkut kayu dalam hutan terasosisasi giat panen kayu kelompok tidak cakup benih tanam hutan ering lahan hutan bersih lokasi bangun kelola air kawasan hutan usaha tenaga panas bumi kawasan hutan giat tangkap simpan karbon aktivitas taman botani kebun binatang cagar alam aktivitas bangkit tenaga listrik tenaga surya angin hutan
3110,tangkap ikan biota air lain laut kelompok cakup tangkap ikan tuju komersial samudra pesisir liput ikan sirip tuna cakalang hiu pari krustasea udang rajungan kepiting bangsa moluska kerang tiram cumi cumi gurita siput bangsa coelenterata ubur ubur bangsa ekinodermata teripang bulu babi bangsa amfibi kodok bangsa reptilia buaya penyu kura kura biawak ular air bangsa alga rumput laut tumbuh hidup air biota air lain giat tangkap ikan biota air laut lainnyayang lindung cakup dalam apendiks convention on international trade in endangered species of wild fauna and flora cites batas dasar tentu undang yang laku paus dugong penyu lumba lumba ikan napoleon kuda laut buaya air asin karang keras karang lunak capung bangga hiu pari subgolongan juga cakup kumpul biota laut material laut lain mutiara alam terumbu karang bunga karang rumput laut alga subgolongan tidak cakup tangkap mamalia laut darat singa laut anjing laut olah ikan paus kapal pabrik olah ikan krustasea moluska pabrik baik kapal maupun darat sewa kapal pesiar kru angkut laut misal layar jasa patroli periksa lindung tangkap ikan aktivitas pancing olahraga atau rekreasi jasa kait operasi fasilitas pancing olahraga
3120,tangkap ikan biota air lain air air tawar kelompok cakup tangkap ikan tuju komersial air air tawar ada darat ambil krustasea udang kepiting bangsa moluska kerang cumi cumi bangsa amfibi kodok bangsa reptilia buaya penyu kura kura biawak ular air bangsa tumbuh air biota air tawar lain giat tangkap ikan biota air tawar lain lindung cakup apendiks convention on international trade in endangered species of wild fauna and flora cites atau batas dasar tentu undang laku arwana super red arwana jardinii buaya air tawar sidat hiu pari ambil binatang biota air tawar kumpul material air tawar
3211,pembudidayaan ikan sirip ikan hias biota air laut lain tidak lindung kelompok cakup giat deder pelihara besar biak benih panen ikan sirip biota laut lain tidak lindung umur bentuk ukur tentu konsumsi input giat budi daya besar jenis biota air laut dibudidayakan contoh kerapu kakap putih cobia bawal bintang bubara lobster kepiting rajungan kerang kerang tiram cumicumi bulu babi teripang ubur ubur kura kura penyu singa laut anjing laut giat budi daya laku laut muara sungai laguna tempat pengaruh pasang surut fasilitas buat lain yang guna air laut bagai media budi daya kelompok tidak cakup giat budi daya ikan hias air laut
3212,pembudidayaan ikan hias air laut tidak lindung kelompok cakup giat deder pelihara besar biak benih panen ikan hias air laut tidak lindung kuda laut ikan badut clownfish angel piyama blue devil giat dapat laku laut muara sungai laguna fasilitas buat tempat yang guna air laut media budi daya
3213,pembudidayaan tumbuh air laut tidak lindung kelompok cakup giat pelihara besar panen tumbuh air laut tidak lindung rumput laut bagai spesies misal kappaphycus spp eucheuma spp sargassum spp ulva spp mikroalga masuk benih tumbuh air laut kelompok juga cakup giat pembudidayaan tumbuh air laut tuju serap simpan karbon alami jual kredit karbon sertifikat kurang emisi hasil giat budi daya giat dapat laku laut muara sungai laguna tempat pengaruh pasang surut fasilitas buat lain yang guna air laut media budi daya
3214,pengembangbiakan ikan biota air laut lindung kelompok cakup giat pengembangbiakan ikan biota air laut lindung apendiks convention on international trade in endangered species of wild fauna and flora cites atau batas dasar tentu undang laku ikan napoleon kuda laut capung bangga clarion angelfish
3221,pembudidayaan ikan sirip ikan hias biota air tawar lain tidak lindung kelompok cakup giat deder pelihara besar biak benih panen ikan sirip biota air tawar lain tidak lindung umur bentuk ukur tentu konsumsi input giat budi daya besar jenis biota air tawar dibudidayakan contoh ikan mas nila patin gurami gabus toman mujair tawes lele katak giat budi daya laku air umum air tawar darat danau waduk sungai genang air lain fasilitas buat guna air tawar bagai media budi daya
3222,pembudidayaan ikan hias air tawar tidak lindung kelompok cakup deder pelihara besar biak benih panen ikan hias air tawar tidak lindung diskus botia mas koki mas koi arwana black ghost cupang silver dollar palmas rainbow tetra diamon tetra barnabus fish molly platty manfish giat dapat laku lahan air fasilitas buat lain guna air tawar media budi daya
3223,pembudidayaan tumbuh air tawar tidak lindung kelompok cakup giat pelihara besar panen tumbuh air tawar tidak lindung masuk tanam hias mikroalga anubias spp java moss java fern masuk benih tumbuh air tawar kelompok juga cakup giat pembudidayaan tumbuh air tawar tuju serap simpan karbon alami jual kredit karbon sertifikat kurang emisi hasil giat budi daya giat dapat laku lahan air fasilitas buat lain guna air tawar media budi daya
3224,pengembangbiakan biota air tawar lindung kelompok cakup giat pengembangbiakan ikan biota air tawar lindung apendiks convention on international trade in endangered species of wild fauna and flora cites atau dasar tentu undang laku pari air tawar belida badar goa wader goa selusur maninjau arwana super red arwana jardinii zebra pleco pari motoro
3231,pembudidayaan ikan sirip ikan hias biota air payau lain tidak lindung kelompok cakup giat deder besar biak benih panen ikan sirip biota air payau lain tidak lindung umur bentuk ukur tentu konsumsi input giat budi daya besar jenis biota air payau dibudidayakan contoh ikan bandeng patin nila salin kakap kepiting udang windu udang vaname giat dapat laku lahan air fasilitas buat lain guna air payau bagai media budi daya
3232,pembudidayaan ikan hias air payau tidak lindung kelompok cakup giat pendedean pelihara besar biak benih panen ikan hias air tawar tidak lindung giat dapat laku lahan air fasilitas buat lain guna air payau media budi daya
3233,pembudidayaan tumbuh air payau tidak lindung kelompok cakup giat besar tumbuh air payau tidak lindung rumput laut gracilaria spp masuk benih tumbuh air payau kelompok juga cakup giat pembudidayaan tumbuh air payau tuju serap simpan karbon alami jual kredit karbon sertifikat kurang emisi hasil giat budi daya giat dapat laku lahan air fasilitas buat lain guna air payau media budi daya
3234,pengembangbiakan biota air payau lindung kelompok cakup giat pengembangbiakan ikan biota air payau lindung apendiks convention on international trade in endangered species of wild fauna and flora cites atau dasar tentu undang laku buaya muara pesut mahakam dugong
3300,jasa tunjang giat tangkap pembudidayaan ikan kelompok cakup jasa tunjang insidental giat tangkap pembudidayaan ikan baik laut maupun air air tawar jasa beri pakan jasa panen jasa siap lelang jasa sortasi gradasi jasa uji mutu giat tangan awet ikan hasil tangkap pembudidayaan jual jasa dingin ikan tahan segar lindung ikan predator kendali awas ikan fisheries control fish guard giat restorasi ekosistem maritim kelompok tidak cakup giat olah ikan produk pembudidayaan ikan kapal pabrik pabrik darat olah ikan krustasea moluska distribusi hasil ikan produk budi daya lihat golong pokok giat ikan laku olahraga rekreasi jasa kait operasi fasilitas pancing olahraga
5101,tambang batu bara kelompok cakup tambang batu bara tambang bawah tanah muka tanah masuk tambang metode likuefaksi bersih ukur kelompok hancur madat batubara klasifikasi tingkat kualitas mudah angkut simpan kelompok juga cakup pulih batubara tumpu limbah tambang culm banks kelompok tidak cakup tambang lignit gali aglomerasi gambut jasa tunjang tambang batubara uji bor tambang batubara l giat tungku kokas produksi bahan bakar padat buat bahan bakar briket batubara ovoid bahan bakar padat batubara jenis kembang siap lahan tambang batubara benefisiasi batu bara laku aktivitas tambang
5102,benefisiasi tingkat kualitas batu bara kelompok cakup benefisiasi tingkat kualitas batu bara upa bersih ukur kelompok hancur madat batu bara klasifikasi tingkat kualitas kalori batu bara mudah angkut simpan laku pisah proses tambang batu bara kelompok tidak cakup aktivitas tambang batu bara baik serta tingkat kualitas tidak
5200,tambang lignit kelompok cakup tambang lignit batu bara muda tambang bawah tanah muka tanah masuk tambang metode likuefaksi liput gali hancur cuci nyaring campur madat lignit tingkat kualitas mudah angkut simpan tampung cuci rekat hancur madat lignit baik kualitas mudah angkut simpan kelompok tidak cakup tambang batubara gali gambut jasa tunjang tambang lignit uji bor tambang batubara industri bahan bakar briket lignit ovoid bentuk oval bahan bakar padat lain jenis batubara aktivitas kembang siap lahan tambang lignit tambang minyak bumi mentah gas alam golong pokok cakup produksi minyak bumi mentah tambang ekstraksi ambil minyak serpih minyak pasir minyak produksi gas alam pulih cair hidrokarbon golong pokok juga cakup giat operasi kembang lokasi tambang minyak gas giat golong pokok dapat cakup bor selesai lengkap sumur operasi separator pisah emulsi alat pisah garam pipa kumpul minyak bumi mentah aktivitas lain tahap siap minyak gas lokasi produksi hingga titik kirim golong pokok tidak cakup aktivitas tunjang tambang minyak bumi gas lokasi tambang minyak gas atas balas jasa fee atau kontrak eksplorasi sumur minyak gas uji bor drilling bubut lubang boring kait tambang minyak bumi gas murni produk minyak bumi survei geofisika geologi seismik
6100,tambang minyak bumi kelompok cakup giat tambang minyak bumi mentah masuk giat cari kandung minyak bumi bor tambang pisah tampung produksi minyak bumi mentah kondensat pemrosesan hasil minyak mentah cara tampung nyaring ering stabilisasi lain hasil tambang minyak bumi lain minyak mentah crude oil kondensat kelompok juga cakup operasi tambang pasir bituminus serpih minyak oil shale pasir aspal giat tambang sebut liput gali bor hancur cuci nyaring campur tampung masuk giat produksi minyak bumi mentah serpih minyak pasir bituminus kait tambang kelompok cakup tambang minyak bumi mentah kelompok juga cakup tambang bituminus serpih minyak oil shale pasir tar produksi minyak bumi mentah serpih pasir bituminus proses hasil minyak mentah tampung nyaring ering stabilisasi produksi kondensat minyak bumi kadar karbon tinggi aktivitas jual beli karbon laku usaha tambang minyak bumi kelompok tidak cakup jasa tunjang tambang minyak gas jasa eksplorasi minyak gas suling minyak bumi produksi gas minyak cair liquid petroleum gas lpg hasil suling minyak bumi operasi salur pipa tambang kondensat natural gas liquids ngl
6201,tambang gas alam kelompok cakup giat cari kandung bor tambang pisah tampung gas alam liput gas hidrogen alami gas alam lain laku satu rangkai giat kelompok juga cakup giat tambang coalbed methane cbm kelompok tidak cakup buat hidrogen sintetis elektrolisis steam methane reformer
6202,usaha tenaga panas bumi kelompok cakup giat cari bor tenaga panas bumi masuk lokasi kawasan hutan giat hubung usaha tenaga panas bumi ke tempat manfaat kelompok juga cakup pisah mineral ikut yang asal giat usaha tenaga panas bumi kelompok tidak cakup giat ubah tenaga panas bumi jadi tenaga listrik lihat golong pokok
7101,tambang pasir besi kelompok cakup giat tambang pasir besi masuk giat sortasi pisah bersih
7102,tambang bijih besi kelompok cakup giat tambang bijih besi masuk giat tingkat mutu aglomerasi bijih besi konsentrat
7210,tambang bijih uranium torium kelompok cakup tambang bijih kandung konsentrat uranium torium bijih uranium pitchblende konsentrat uranium torium buat talam kuning kelompok tidak cakup tingkat kadar mutu bijih uranium torium produksi logam uranium bijih uranium torium bijih lain olah lebih lanjut uranium lebur suling
7221,tambang emas perak kelompok cakup giat tambang bersih pisah bijih emas perak
7229,tambang bijih logam mulia lain kelompok cakup gait tambang bersih bijih logam mulia lain bijih logam emas perak bijih platina
7291,tambang bijih timah kelompok cakup giat tambang siap bijih timah
7292,tambang bijih timah hitam kelompok cakup giat tambang siap bijih timah hitam
7293,tambang bijih bauksit kelompok cakup giat tambang tampung bijih bauksit
7294,tambang bijih tembaga kelompok cakup giat tambang bijih tembaga diri kalkosit batu upa campur montiselit monticellite tembaga skarn
7295,tambang bijih nikel kelompok cakup giat tambang siap bijih nikel
7296,tambang bijih mangan kelompok cakup giat tambang siap bijih mangan
7299,tambang bahan gali lain tidak kandung bijih besi ytdl kelompok cakup giat tambang bahan gali lain tidak kandung bijih besi belum masuk kelompok s d bijih seng platinum silikon litium berilium magnesium kalium kalsium bismut molibdenum raksa wolfram tungsten titanium vanadium kromit antimoni kobalt tantalum kadmium galium indium yitrium magnetit niobium zirkonium ilmenit krom sesium hafnium skandium rutenium selenium telurida strontium germanium senotim
8101,gali batu hias batu bangun kelompok cakup giat gali batu hias batu bangun batu pualam marmer batu andesit batu gajah base course paras obsidian granit masuk giat pecah pisah bersih
8102,gali batu kapur gamping kelompok cakup giat gali batu kapur gamping masuk giat pecah hancur nyaring halus
8103,gali kerikil sirtu kelompok cakup giat gali bersih pisah kerikil hasil gali kerikil lain batu pasir bongkah keras pasir kerikil
8104,gali pasir kelompok cakup giat gali bersih pisah pasir hasil gali pasir upa pasir beton pasir pasang sedikit kandung tanah pasir uruk banyak kandung tanah lain
8105,gali tanah tanah liat kelompok cakup giat gali tanah tanah liat giat bentuk hancur giling tanah tanah liat masuk kelompok hasil gali tanah tanah liat lempung lain kaolin china clay ball clay firing clay abu bumi serpih tanah uruk
8106,gali gips kelompok cakup giat gali gips masuk giat bersih halus
8107,gali tras kelompok cakup giat gali tras batu gunung api alami ubah kimia lapuk kondisi air bawah tanah masuk giat bersih
8108,gali batu apung kelompok cakup giat gali batu apung jenis batu warna terang kandung buih buat gelembung dinding gelas biasa sebut bagai batu gelas vulkanik silikat masuk giat bersih
8109,gali batu pasir tanah liat lain kelompok cakup giat gali batu pasir tanah liat lain tidak klasifikasi kelompok s d gali diorit basal breksia eru hasil sedimentasi laut masuk giat pecah hancur pisah nyaring halus
8911,tambang belerang kelompok cakup giat tambang bijih belerang masuk giat hancur bersih mineral belerang olah lanjut mineral belerang masuk kelompok
8912,tambang fosfat kelompok cakup giat tambang bahan gali fosfat masuk giat sortasi hancur bersih tingkat kadar bahan gali fosfat
8913,tambang nitrat kelompok cakup giat tambang bahan gali nitrat masuk giat bersih pecah sortasi cara hadap bahan gali nitrat
8914,tambang yodium kelompok cakup giat tambang ekstraksi air tanah kandung yodium masuk giat distilasi ekstraksi mineral sebut
8915,tambang potash kalium karbonat kelompok cakup giat tambang kalium oksida potash bentuk garam feldspar leusit analsit analeum masuk giat hancur bersih mineral sebut
8919,tambang mineral bahan kimia bahan pupuk lain kelompok cakup giat tambang mineral bahan kimia bahan pupuk lain belum cakup kelompok s d misal tambang barium sulfat alam karbonat barite witherit borat alam magnesium sulfat alam kiserit tambang pigmen alami earth colour fluorspar bentonit dolomit magnesit pirofilit tawas diatomea mineral yang utama bahan kimia tambang guano bahan pupuk kotor burung kelelawar masuk giat bersih pisah sortasi mineral sebut
8920,ekstraksi tanah gambut peat kelompok cakup ekstraksi gali tanah gambut peat aglomerasi tanah gambut siap tanah gambut tingkat kualitas mudah angkut simpan operasi ekstraksi sebut liput gali hancur cuci nyaring tampung kelompok tidak cakup jasa tunjang gali tanah gambut buat briket tanah gambut buat campur tanah media tanam misal tanah gambut tanah alami pasir tanah liat mineral pupuk buat barang tanah gambut
8991,tambang batu mulia kelompok cakup giat tambang gali batu mulia batu permata intan masuk giat pisah sortasi bersih cara hadap batu mulia batu permata
8992,gali feldspar kalsit kelompok cakup giat gali feldspar kalsit batu tulis sabak masuk giat pecah hancur nyaring halus
8993,tambang aspal alam kelompok cakup giat tambang aspal alam batu aspal bitumen padat alam masuk giat pisah tuang mineral sebut
8994,gali asbes kelompok cakup gali asbes bentuk serabut maupun masuk giat bersih pisah
8995,gali kuarsa pasir kuarsa kelompok cakup giat gali kuarsa pasir kuarsa pasir silika masuk giat pecah hancur nyaring halus
8996,tambang bijih logam tanah jarang kelompok cakup giat tambang logam tanah jarang padu logam tanah jarang unsur lantanum serium praseodimium neodimium prometium samarium europium gadolinium terbium disprosium holmium erbium tulium iterbium lutetium tambah unsur skandium itrium yttrium
8999,tambang gali lain ytdl kelompok cakup tambang gali lain belum masuk golong mana masuk giat pisah sortasi bersih cara hadap bahan tambang gali sebut tambang gali mika leusit jarosit zeolit batu gosok grafit alam steatit talk tepung fosil siliceous oker toseki kelompok juga cakup ekstraksi bagai macam mineral material litium uranium torium air asin garam meja
9100,aktivitas tunjang tambang minyak bumi gas alam kelompok cakup giat jasa ambil minyak gas atas dasar balas jasa kontrak jasa eksplorasi hubung ambil minyak gas cara tradisional contoh buat observasi geologi area tambang prospek bor bor ulang pasang alat bor lokasi tambang baik bongkar semen sumur minyak sumur gas buat salur sumur sumbat tutup sumur cair regasifikasi gas alami butuh transportasi kerja lokasi tambang jasa pompa salur tambang atas dasar balas jasa kontrak uji bor coba hubung suling minyak bumi gas kelompok juga cakup jasa madam bakar ladang minyak gas subgolongan tidak cakup jasa operator ladang minyak bumi gas jasa baik awat khusus mesin alat bor tambang instalasi khusus lepas pantai baik awat alat jadi bagi penting platform apung lihat golong pokok cair regasifikasi gas alam tuju angkut kerja luar lokasi tambang jasa survei geofisika atas dasar balas jasa kontrak
